DateTime,PM2_5,Humi,Temp
2018-12-25 06:00,78,0.0,0.0
2018-12-25 07:00,79,1.0,0.0
2018-12-25 08:00,76,-2.0,1.0
2018-12-25 09:00,75,-1.0,0.0
2018-12-25 10:00,75,-2.0,1.0
2018-12-25 11:00,71,-2.0,0.0
2018-12-25 12:00,59,-2.0,0.0
2018-12-25 13:00,50,-2.0,1.0
2018-12-25 14:00,53,-2.0,0.0
2018-12-25 15:00,52,-1.0,0.0
2018-12-25 16:00,54,0.0,1.0
2018-12-25 17:00,56,8.0,-1.0
2018-12-25 18:00,57,3.0,0.0
2018-12-25 19:00,51,0.0,0.0
2018-12-25 20:00,50,0.0,-1.0
2018-12-25 21:00,50,1.0,0.0
2018-12-25 22:00,49,1.0,0.0
2018-12-25 23:00,51,1.0,0.0
2018-12-26 06:00,97,5.0,-1.0
2018-12-26 07:00,95,-2.0,0.0
2018-12-26 08:00,114,-1.0,1.0
2018-12-26 09:00,92,0.0,0.0
2018-12-26 10:00,75,-1.0,0.0
2018-12-26 11:00,74,-3.0,1.0
2018-12-26 12:00,64,-4.0,0.0
2018-12-26 13:00,49,-4.0,0.0
2018-12-26 14:00,43,-4.0,1.0
2018-12-26 15:00,39,-3.0,0.0
2018-12-26 16:00,54,-2.0,0.0
2018-12-26 17:00,88,4.0,0.0
2018-12-26 18:00,74,7.0,0.0
2018-12-26 19:00,56,5.0,0.0
2018-12-26 20:00,52,2.0,-1.0
2018-12-26 21:00,45,1.0,0.0
2018-12-26 22:00,39,-2.0,0.0
2018-12-26 23:00,38,1.0,0.0
2018-12-27 00:00,44,2.0,0.0
2018-12-27 01:00,42,0.0,-1.0
2018-12-27 02:00,41,0.0,0.0
2018-12-27 03:00,46,0.0,0.0
2018-12-27 04:00,53,0.0,0.0
2018-12-27 05:00,55,1.0,0.0
2018-12-27 06:00,66,0.0,0.0
2018-12-27 07:00,67,-1.0,0.0
2018-12-27 08:00,65,-1.0,1.0
2018-12-27 09:00,65,-1.0,0.0
2018-12-27 10:00,61,0.0,0.0
2018-12-27 11:00,63,-1.0,0.0
2018-12-27 12:00,67,-3.0,0.0
2018-12-27 13:00,67,-1.0,1.0
2018-12-27 14:00,69,0.0,0.0
2018-12-27 15:00,86,0.0,0.0
2018-12-27 16:00,84,0.0,0.0
2018-12-27 17:00,80,-1.0,-1.0
2018-12-27 18:00,81,1.0,0.0
2018-12-27 19:00,83,-1.0,0.0
2018-12-27 20:00,90,-2.0,0.0
2018-12-27 21:00,80,-1.0,-1.0
2018-12-27 22:00,87,-1.0,0.0
2018-12-27 23:00,107,1.0,0.0
2018-12-28 00:00,61,-2.0,0.0
2018-12-28 01:00,61,1.0,-1.0
2018-12-28 02:00,59,1.0,0.0
2018-12-28 03:00,60,-1.0,0.0
2018-12-28 04:00,57,2.0,-1.0
2018-12-28 05:00,65,3.0,0.0
2018-12-28 06:00,63,2.0,0.0
2018-12-28 07:00,59,0.0,-1.0
2018-12-28 08:00,59,1.0,0.0
2018-12-28 09:00,57,-2.0,0.0
2018-12-28 10:00,50,-1.0,-1.0
2018-12-28 11:00,44,1.0,0.0
2018-12-28 12:00,40,1.0,0.0
2018-12-28 13:00,38,0.0,-1.0
2018-12-28 14:00,37,1.0,0.0
2018-12-28 15:00,33,-1.0,0.0
2018-12-28 16:00,31,0.0,0.0
2018-12-28 17:00,24,2.0,-1.0
2018-12-28 18:00,29,-1.0,0.0
2018-12-28 19:00,26,-1.0,0.0
2018-12-28 20:00,34,-2.0,0.0
2018-12-28 21:00,19,-1.0,0.0
2018-12-28 22:00,18,1.0,-1.0
2018-12-28 23:00,19,1.0,0.0
2018-12-29 00:00,23,1.0,-1.0
2018-12-29 01:00,18,-1.0,0.0
2018-12-29 02:00,25,-1.0,0.0
2018-12-29 03:00,29,-1.0,0.0
2018-12-29 04:00,24,-1.0,0.0
2018-12-29 05:00,18,-1.0,0.0
2018-12-29 06:00,20,-2.0,0.0
2018-12-29 07:00,26,-3.0,0.0
2018-12-29 08:00,26,-4.0,0.0
2018-12-29 09:00,25,-1.0,1.0
2018-12-29 10:00,27,-1.0,0.0
2018-12-29 11:00,31,0.0,0.0
2018-12-29 12:00,32,-1.0,0.0
2018-12-29 13:00,34,1.0,0.0
2018-12-29 14:00,45,3.0,0.0
2018-12-29 15:00,43,5.0,-1.0
2018-12-29 16:00,44,4.0,-1.0
2018-12-29 17:00,42,1.0,0.0
2018-12-29 18:00,39,-1.0,0.0
2018-12-29 19:00,34,-5.0,0.0
2018-12-29 20:00,33,0.0,0.0
2018-12-29 21:00,31,1.0,0.0
2018-12-29 22:00,30,-2.0,0.0
2018-12-29 23:00,28,-3.0,0.0
2018-12-30 00:00,20,2.0,0.0
2018-12-30 01:00,14,3.0,-1.0
2018-12-30 02:00,21,4.0,-1.0
2018-12-30 03:00,21,1.0,0.0
2018-12-30 04:00,16,1.0,-1.0
2018-12-30 05:00,13,0.0,0.0
2018-12-30 06:00,12,-1.0,0.0
2018-12-30 07:00,9,-1.0,1.0
2018-12-30 08:00,8,0.0,-1.0
2018-12-30 09:00,10,-2.0,0.0
2018-12-30 10:00,9,-1.0,0.0
2018-12-30 11:00,36,-2.0,0.0
2018-12-30 12:00,10,-2.0,0.0
2018-12-30 13:00,8,0.0,1.0
2018-12-30 14:00,14,-2.0,0.0
2018-12-30 15:00,17,0.0,0.0
2018-12-30 16:00,13,0.0,0.0
2018-12-30 17:00,18,-1.0,0.0
2018-12-30 18:00,27,1.0,0.0
2018-12-30 19:00,25,-1.0,0.0
2018-12-30 20:00,28,0.0,0.0
2018-12-30 21:00,24,-1.0,0.0
2018-12-30 22:00,24,3.0,0.0
2018-12-30 23:00,30,4.0,-1.0
2018-12-31 00:00,32,4.0,0.0
2018-12-31 01:00,28,1.0,0.0
2018-12-31 02:00,29,0.0,0.0
2018-12-31 03:00,34,0.0,0.0
2018-12-31 04:00,31,1.0,0.0
2018-12-31 05:00,32,0.0,0.0
2018-12-31 06:00,33,-1.0,-1.0
2018-12-31 07:00,35,0.0,0.0
2018-12-31 08:00,41,-2.0,1.0
2018-12-31 09:00,38,-6.0,0.0
2018-12-31 10:00,39,-4.0,1.0
2018-12-31 11:00,39,-2.0,0.0
2018-12-31 12:00,39,-2.0,0.0
2018-12-31 13:00,39,1.0,1.0
2018-12-31 14:00,39,-1.0,0.0
2018-12-31 15:00,37,0.0,0.0
2018-12-31 16:00,43,2.0,0.0
2018-12-31 17:00,47,1.0,0.0
2018-12-31 18:00,52,1.0,0.0
2018-12-31 19:00,68,2.0,0.0
2018-12-31 20:00,65,-1.0,0.0
2018-12-31 21:00,63,1.0,0.0
2018-12-31 22:00,49,-3.0,0.0
2018-12-31 23:00,48,-2.0,0.0
2019-01-01 00:00,49,0.0,0.0
2019-01-01 01:00,49,2.0,0.0
2019-01-01 02:00,49,1.0,0.0
2019-01-01 03:00,49,-1.0,0.0
2019-01-01 04:00,49,-1.0,0.0
2019-01-01 05:00,48,2.0,-1.0
2019-01-01 06:00,49,0.0,1.0
2019-01-01 07:00,50,-1.0,-1.0
2019-01-01 08:00,53,2.0,0.0
2019-01-01 09:00,54,0.0,0.0
2019-01-01 10:00,51,-1.0,0.0
2019-01-01 11:00,54,-1.0,0.0
2019-01-01 12:00,47,0.0,0.0
2019-01-01 13:00,38,-1.0,1.0
2019-01-01 14:00,36,-1.0,0.0
2019-01-01 15:00,36,0.0,0.0
2019-01-01 16:00,39,1.0,0.0
2019-01-01 17:00,42,1.0,0.0
2019-01-01 18:00,46,1.0,0.0
2019-01-01 19:00,48,0.0,0.0
2019-01-01 20:00,49,-1.0,0.0
2019-01-01 21:00,48,1.0,0.0
2019-01-01 22:00,46,0.0,0.0
2019-01-01 23:00,46,1.0,0.0
2019-01-02 00:00,39,-1.0,0.0
2019-01-02 01:00,41,-1.0,-1.0
2019-01-02 02:00,41,0.0,0.0
2019-01-02 03:00,45,2.0,0.0
2019-01-02 04:00,40,-1.0,1.0
2019-01-02 05:00,39,-1.0,0.0
2019-01-02 06:00,41,1.0,0.0
2019-01-02 07:00,43,0.0,0.0
2019-01-02 08:00,47,-1.0,0.0
2019-01-02 09:00,47,-2.0,0.0
2019-01-02 10:00,47,1.0,0.0
2019-01-02 11:00,46,-2.0,1.0
2019-01-02 12:00,43,-1.0,0.0
2019-01-02 13:00,41,0.0,1.0
2019-01-02 14:00,61,5.0,0.0
2019-01-02 15:00,76,2.0,0.0
2019-01-02 16:00,87,2.0,0.0
2019-01-02 17:00,99,3.0,0.0
2019-01-02 18:00,91,2.0,0.0
2019-01-02 19:00,95,1.0,0.0
2019-01-02 20:00,82,0.0,0.0
2019-01-02 21:00,48,-6.0,0.0
2019-01-02 22:00,44,-2.0,0.0
2019-01-02 23:00,44,0.0,0.0
2019-01-03 00:00,44,1.0,0.0
2019-01-03 01:00,39,2.0,0.0
2019-01-03 02:00,39,0.0,0.0
2019-01-03 03:00,40,0.0,-1.0
2019-01-03 04:00,46,-1.0,0.0
2019-01-03 05:00,45,0.0,0.0
2019-01-03 06:00,42,1.0,0.0
2019-01-03 07:00,44,2.0,0.0
2019-01-03 08:00,46,0.0,1.0
2019-01-03 09:00,44,0.0,0.0
2019-01-03 10:00,47,0.0,0.0
2019-01-03 11:00,47,0.0,0.0
2019-01-03 12:00,47,-1.0,0.0
2019-01-03 13:00,50,-1.0,1.0
2019-01-03 14:00,49,-1.0,0.0
2019-01-03 15:00,48,1.0,0.0
2019-01-03 16:00,48,1.0,0.0
2019-01-03 17:00,65,2.0,0.0
2019-01-03 18:00,80,3.0,0.0
2019-01-03 19:00,86,1.0,0.0
2019-01-03 20:00,74,0.0,0.0
2019-01-03 21:00,79,-2.0,0.0
2019-01-03 22:00,89,1.0,0.0
2019-01-03 23:00,53,-1.0,0.0
2019-01-04 00:00,49,0.0,0.0
2019-01-04 01:00,46,0.0,0.0
2019-01-04 02:00,73,1.0,0.0
2019-01-04 03:00,130,1.0,0.0
2019-01-04 04:00,98,3.0,0.0
2019-01-04 05:00,94,4.0,0.0
2019-01-04 06:00,47,-1.0,-1.0
2019-01-04 07:00,39,1.0,0.0
2019-01-04 08:00,36,-1.0,0.0
2019-01-04 09:00,49,1.0,0.0
2019-01-04 10:00,80,0.0,1.0
2019-01-04 11:00,115,1.0,0.0
2019-01-04 12:00,118,-2.0,0.0
2019-01-04 13:00,119,-1.0,1.0
2019-01-04 14:00,118,0.0,0.0
2019-01-04 15:00,126,0.0,0.0
2019-01-04 16:00,98,0.0,0.0
2019-01-04 17:00,83,0.0,0.0
2019-01-04 18:00,81,3.0,0.0
2019-01-04 19:00,76,0.0,0.0
2019-01-04 20:00,84,0.0,0.0
2019-01-04 21:00,83,0.0,0.0
2019-01-04 22:00,91,0.0,0.0
2019-01-04 23:00,103,0.0,0.0
2019-01-05 00:00,78,0.0,0.0
2019-01-05 01:00,93,1.0,0.0
2019-01-05 02:00,80,0.0,0.0
2019-01-05 03:00,58,0.0,0.0
2019-01-05 04:00,57,1.0,0.0
2019-01-05 05:00,70,0.0,0.0
2019-01-05 06:00,66,1.0,0.0
2019-01-05 07:00,51,0.0,0.0
2019-01-05 08:00,53,-1.0,0.0
2019-01-05 09:00,58,0.0,0.0
2019-01-05 10:00,92,-2.0,1.0
2019-01-05 11:00,133,0.0,0.0
2019-01-05 12:00,151,-1.0,1.0
2019-01-05 13:00,156,0.0,0.0
2019-01-05 14:00,147,0.0,0.0
2019-01-05 15:00,138,0.0,0.0
2019-01-05 16:00,129,0.0,0.0
2019-01-05 17:00,123,1.0,0.0
2019-01-05 18:00,142,1.0,0.0
2019-01-05 19:00,128,0.0,0.0
2019-01-05 20:00,125,0.0,0.0
2019-01-05 21:00,136,0.0,0.0
2019-01-05 22:00,115,0.0,0.0
2019-01-06 03:00,31,1.0,-1.0
2019-01-06 04:00,35,-1.0,0.0
2019-01-06 05:00,38,0.0,0.0
2019-01-06 06:00,37,-1.0,0.0
2019-01-06 07:00,35,0.0,0.0
2019-01-06 08:00,48,0.0,0.0
2019-01-06 09:00,69,0.0,0.0
2019-01-06 10:00,63,-1.0,0.0
2019-01-06 11:00,49,-1.0,0.0
2019-01-06 19:00,80,1.0,1.0
2019-01-06 22:00,133,2.0,0.0
2019-01-06 23:00,187,1.0,0.0
2019-01-07 00:00,245,1.0,0.0
2019-01-07 01:00,200,0.0,0.0
2019-01-07 02:00,107,0.0,0.0
2019-01-07 03:00,78,0.0,0.0
2019-01-07 04:00,85,0.0,-1.0
2019-01-07 05:00,137,0.0,0.0
2019-01-07 06:00,77,1.0,0.0
2019-01-07 07:00,68,0.0,0.0
2019-01-07 08:00,77,0.0,1.0
2019-01-07 09:00,102,0.0,0.0
2019-01-07 10:00,106,0.0,0.0
2019-01-07 11:00,116,0.0,0.0
2019-01-07 12:00,114,-1.0,0.0
2019-01-07 13:00,102,0.0,0.0
2019-01-07 14:00,102,0.0,1.0
2019-01-07 15:00,100,0.0,0.0
2019-01-07 16:00,98,0.0,0.0
2019-01-07 17:00,121,1.0,0.0
2019-01-07 18:00,122,1.0,0.0
2019-01-07 19:00,105,0.0,0.0
2019-01-07 20:00,97,0.0,-1.0
2019-01-07 21:00,86,0.0,0.0
2019-01-07 22:00,73,1.0,0.0
2019-01-07 23:00,71,0.0,0.0
2019-01-08 00:00,57,0.0,0.0
2019-01-08 01:00,94,-1.0,0.0
2019-01-08 02:00,138,0.0,0.0
2019-01-08 03:00,44,-1.0,0.0
2019-01-08 04:00,39,0.0,0.0
2019-01-08 05:00,37,0.0,0.0
2019-01-08 06:00,32,0.0,-1.0
2019-01-08 07:00,41,-1.0,0.0
2019-01-08 08:00,46,0.0,0.0
2019-01-08 09:00,49,0.0,0.0
2019-01-08 10:00,45,0.0,0.0
2019-01-08 11:00,49,0.0,0.0
2019-01-08 12:00,46,0.0,0.0
2019-01-08 13:00,40,0.0,0.0
2019-01-08 14:00,42,-1.0,0.0
2019-01-08 15:00,40,-1.0,0.0
2019-01-08 16:00,37,0.0,0.0
2019-01-08 17:00,32,0.0,0.0
2019-01-08 18:00,35,-1.0,0.0
2019-01-08 19:00,27,-2.0,0.0
2019-01-08 20:00,26,-2.0,0.0
2019-01-08 21:00,21,-2.0,0.0
2019-01-08 22:00,20,-1.0,-1.0
2019-01-08 23:00,21,3.0,0.0
2019-01-09 00:00,30,4.0,0.0
2019-01-09 01:00,19,0.0,-1.0
2019-01-09 02:00,14,0.0,0.0
2019-01-09 03:00,13,0.0,0.0
2019-01-09 04:00,23,0.0,0.0
2019-01-09 05:00,8,1.0,-1.0
2019-01-09 06:00,10,0.0,0.0
2019-01-09 07:00,19,0.0,0.0
2019-01-09 08:00,18,0.0,0.0
2019-01-09 09:00,25,0.0,0.0
2019-01-09 10:00,22,1.0,0.0
2019-01-09 11:00,23,0.0,0.0
2019-01-09 12:00,20,0.0,0.0
2019-01-09 13:00,13,-1.0,0.0
2019-01-09 14:00,15,0.0,0.0
2019-01-09 15:00,19,0.0,0.0
2019-01-09 16:00,25,0.0,0.0
2019-01-09 17:00,26,0.0,0.0
2019-01-09 18:00,30,0.0,0.0
2019-01-09 19:00,30,0.0,0.0
2019-01-09 20:00,37,0.0,0.0
2019-01-09 21:00,44,1.0,0.0
2019-01-09 22:00,42,1.0,0.0
2019-01-09 23:00,49,-1.0,0.0
2019-01-10 00:00,49,0.0,0.0
2019-01-10 01:00,44,0.0,0.0
2019-01-10 02:00,35,0.0,0.0
2019-01-10 03:00,31,0.0,0.0
2019-01-10 04:00,35,0.0,0.0
2019-01-10 05:00,43,1.0,0.0
2019-01-10 06:00,53,0.0,0.0
2019-01-10 07:00,56,0.0,0.0
2019-01-10 08:00,49,0.0,0.0
2019-01-10 09:00,48,0.0,0.0
2019-01-10 10:00,53,1.0,0.0
2019-01-10 11:00,57,0.0,0.0
2019-01-10 12:00,58,0.0,1.0
2019-01-10 13:00,60,0.0,0.0
2019-01-10 14:00,54,1.0,0.0
2019-01-10 15:00,56,0.0,0.0
2019-01-10 16:00,55,0.0,0.0
2019-01-10 17:00,63,0.0,0.0
2019-01-10 18:00,68,0.0,0.0
2019-01-10 19:00,59,0.0,0.0
2019-01-10 20:00,49,-1.0,0.0
2019-01-10 21:00,61,1.0,0.0
2019-01-10 22:00,57,0.0,0.0
2019-01-10 23:00,59,0.0,0.0
2019-01-11 00:00,62,0.0,0.0
2019-01-11 01:00,62,0.0,0.0
2019-01-11 02:00,62,0.0,0.0
2019-01-11 03:00,67,0.0,0.0
2019-01-11 04:00,71,0.0,0.0
2019-01-11 05:00,65,0.0,0.0
2019-01-11 06:00,72,0.0,0.0
2019-01-11 07:00,65,1.0,0.0
2019-01-11 08:00,68,0.0,0.0
2019-01-11 09:00,85,0.0,1.0
2019-01-11 10:00,95,0.0,0.0
2019-01-11 11:00,106,1.0,0.0
2019-01-11 12:00,116,-1.0,0.0
2019-01-11 13:00,106,-1.0,1.0
2019-01-11 14:00,97,0.0,0.0
2019-01-11 15:00,114,0.0,0.0
2019-01-11 16:00,103,0.0,0.0
2019-01-11 17:00,118,1.0,0.0
2019-01-11 18:00,146,0.0,0.0
2019-01-11 19:00,151,0.0,0.0
2019-01-11 20:00,140,1.0,0.0
2019-01-11 21:00,151,-1.0,0.0
2019-01-11 22:00,150,1.0,0.0
2019-01-11 23:00,150,0.0,0.0
2019-01-12 00:00,125,0.0,0.0
2019-01-12 01:00,127,0.0,0.0
2019-01-12 02:00,126,0.0,0.0
2019-01-12 03:00,120,0.0,0.0
2019-01-12 04:00,118,0.0,0.0
2019-01-12 05:00,125,0.0,0.0
2019-01-12 06:00,128,0.0,0.0
2019-01-12 07:00,169,0.0,0.0
2019-01-12 08:00,230,1.0,0.0
2019-01-12 09:00,174,0.0,1.0
2019-01-12 10:00,118,0.0,0.0
2019-01-12 11:00,93,0.0,0.0
2019-01-12 12:00,80,-1.0,1.0
2019-01-12 13:00,83,0.0,0.0
2019-01-12 14:00,89,0.0,0.0
2019-01-12 15:00,71,0.0,0.0
2019-01-12 16:00,60,0.0,0.0
2019-01-13 07:00,58,1.0,0.0
2019-01-13 08:00,68,0.0,0.0
2019-01-13 09:00,56,0.0,0.0
2019-01-13 10:00,69,0.0,0.0
2019-01-13 11:00,58,-1.0,0.0
2019-01-13 12:00,65,0.0,0.0
2019-01-13 13:00,64,0.0,0.0
2019-01-13 14:00,63,0.0,1.0
2019-01-13 15:00,67,0.0,0.0
2019-01-13 16:00,68,0.0,0.0
2019-01-13 17:00,73,0.0,0.0
2019-01-13 18:00,70,0.0,0.0
2019-01-13 19:00,67,0.0,0.0
2019-01-13 20:00,62,-1.0,0.0
2019-01-13 21:00,89,0.0,0.0
2019-01-13 22:00,58,0.0,0.0
2019-01-14 22:00,52,-1.0,1.0
2019-01-15 04:00,63,0.0,-1.0
2019-01-15 10:00,118,1.0,1.0
2019-01-15 11:00,111,-1.0,0.0
2019-01-15 12:00,103,-2.0,0.0
2019-01-15 13:00,57,0.0,-1.0
2019-01-15 14:00,61,0.0,0.0
2019-01-15 15:00,47,-3.0,-1.0
2019-01-15 16:00,38,0.0,0.0
2019-01-15 17:00,56,-1.0,0.0
2019-01-15 18:00,42,0.0,0.0
2019-01-15 19:00,34,-2.0,-1.0
2019-01-15 20:00,18,-1.0,0.0
2019-01-15 21:00,11,-2.0,0.0
2019-01-15 22:00,14,-2.0,-1.0
2019-01-15 23:00,12,-3.0,0.0
2019-01-16 00:00,16,-2.0,0.0
2019-01-16 01:00,21,-1.0,0.0
2019-01-16 02:00,16,0.0,-1.0
2019-01-16 03:00,16,1.0,0.0
2019-01-16 04:00,19,0.0,0.0
2019-01-16 05:00,22,1.0,0.0
2019-01-16 06:00,24,1.0,0.0
2019-01-16 07:00,28,0.0,0.0
2019-01-16 08:00,33,1.0,0.0
2019-01-16 09:00,33,0.0,-1.0
2019-01-16 10:00,32,-1.0,0.0
2019-01-16 11:00,32,2.0,0.0
2019-01-16 12:00,34,4.0,-1.0
2019-01-16 13:00,28,0.0,0.0
2019-01-16 14:00,36,1.0,0.0
2019-01-16 15:00,28,-1.0,0.0
2019-01-16 16:00,28,1.0,0.0
2019-01-16 17:00,29,2.0,0.0
2019-01-16 18:00,22,-1.0,-1.0
2019-01-16 19:00,21,-1.0,0.0
2019-01-16 20:00,18,-4.0,1.0
2019-01-16 21:00,19,-1.0,0.0
2019-01-16 22:00,36,2.0,0.0
2019-01-16 23:00,31,-2.0,0.0
2019-01-17 00:00,30,0.0,-1.0
2019-01-17 01:00,38,0.0,0.0
2019-01-17 02:00,41,1.0,0.0
2019-01-17 03:00,24,-2.0,0.0
2019-01-17 04:00,25,-2.0,0.0
2019-01-17 05:00,27,1.0,0.0
2019-01-17 06:00,27,1.0,0.0
2019-01-17 07:00,44,0.0,0.0
2019-01-17 08:00,43,-2.0,1.0
2019-01-17 09:00,40,-1.0,0.0
2019-01-17 16:00,50,0.0,1.0
2019-01-18 15:00,95,0.0,1.0
2019-01-18 16:00,101,4.0,0.0
2019-01-18 17:00,113,3.0,0.0
2019-01-18 18:00,114,3.0,0.0
2019-01-18 19:00,132,1.0,0.0
2019-01-18 20:00,149,-1.0,0.0
2019-01-18 21:00,157,2.0,0.0
2019-01-18 22:00,124,1.0,0.0
2019-01-18 23:00,139,0.0,0.0
2019-01-19 00:00,205,0.0,0.0
2019-01-19 01:00,127,1.0,0.0
2019-01-19 02:00,115,-1.0,0.0
2019-01-19 03:00,112,0.0,0.0
2019-01-19 04:00,102,0.0,0.0
2019-01-19 05:00,98,0.0,0.0
2019-01-19 06:00,102,0.0,0.0
2019-01-19 07:00,134,0.0,0.0
2019-01-19 08:00,154,1.0,0.0
2019-01-19 09:00,154,0.0,0.0
2019-01-19 11:00,175,0.0,0.0
2019-01-19 12:00,184,-2.0,1.0
2019-01-19 13:00,188,0.0,0.0
2019-01-19 14:00,175,-1.0,1.0
2019-01-19 16:00,147,0.0,0.0
2019-01-19 17:00,161,1.0,0.0
2019-01-19 18:00,210,2.0,0.0
2019-01-19 19:00,230,1.0,0.0
2019-01-19 20:00,250,0.0,0.0
2019-01-19 21:00,258,0.0,0.0
2019-01-20 05:00,222,2.0,0.0
2019-01-20 06:00,162,0.0,0.0
2019-01-20 07:00,171,0.0,-1.0
2019-01-20 08:00,153,1.0,0.0
2019-01-20 09:00,142,0.0,0.0
2019-01-20 10:00,128,1.0,0.0
2019-01-20 11:00,140,1.0,0.0
2019-01-20 12:00,149,0.0,1.0
2019-01-20 13:00,142,0.0,-1.0
2019-01-20 14:00,122,-1.0,1.0
2019-01-20 15:00,132,-1.0,0.0
2019-01-20 16:00,148,0.0,0.0
2019-01-20 17:00,144,0.0,0.0
2019-01-20 18:00,172,0.0,0.0
2019-01-20 19:00,206,0.0,0.0
2019-01-20 20:00,171,0.0,0.0
2019-01-20 21:00,142,0.0,0.0
2019-01-20 22:00,153,0.0,0.0
2019-01-20 23:00,161,1.0,0.0
2019-01-21 00:00,141,0.0,0.0
2019-01-21 01:00,59,-1.0,0.0
2019-01-21 02:00,42,-2.0,-1.0
2019-01-21 03:00,36,-1.0,0.0
2019-01-21 04:00,33,-1.0,0.0
2019-01-21 05:00,28,0.0,-1.0
2019-01-21 06:00,23,-3.0,0.0
2019-01-21 07:00,24,1.0,0.0
2019-01-21 08:00,22,1.0,-1.0
2019-01-21 09:00,22,1.0,0.0
2019-01-21 10:00,23,0.0,0.0
2019-01-21 11:00,28,-1.0,0.0
2019-01-21 12:00,25,-2.0,1.0
2019-01-21 13:00,15,-6.0,0.0
2019-01-21 14:00,16,-2.0,0.0
2019-01-21 15:00,17,-3.0,0.0
2019-01-21 16:00,28,3.0,0.0
2019-01-21 17:00,32,2.0,0.0
2019-01-21 18:00,29,-3.0,0.0
2019-01-21 19:00,35,-1.0,0.0
2019-01-21 20:00,40,0.0,0.0
2019-01-21 21:00,47,0.0,-1.0
2019-01-21 22:00,45,1.0,0.0
2019-01-21 23:00,45,-1.0,0.0
2019-01-22 00:00,51,-1.0,0.0
2019-01-22 01:00,52,-6.0,-1.0
2019-01-22 02:00,57,0.0,1.0
2019-01-22 03:00,64,1.0,-1.0
2019-01-22 04:00,66,-1.0,0.0
2019-01-22 05:00,70,1.0,0.0
2019-01-22 06:00,64,0.0,0.0
2019-01-22 07:00,72,-1.0,1.0
2019-01-22 08:00,82,-2.0,-1.0
2019-01-22 09:00,74,-5.0,1.0
2019-01-22 10:00,65,-4.0,0.0
2019-01-22 11:00,64,-1.0,1.0
2019-01-22 12:00,62,0.0,0.0
2019-01-22 13:00,67,-1.0,1.0
2019-01-22 14:00,84,0.0,0.0
2019-01-22 15:00,84,0.0,0.0
2019-01-22 16:00,88,2.0,0.0
2019-01-22 17:00,110,5.0,0.0
2019-01-22 18:00,142,3.0,-1.0
2019-01-22 19:00,146,0.0,0.0
2019-01-22 20:00,169,0.0,0.0
2019-01-22 21:00,181,-1.0,0.0
2019-01-22 22:00,140,0.0,0.0
2019-01-22 23:00,149,3.0,-1.0
2019-01-23 00:00,160,4.0,0.0
2019-01-23 01:00,168,4.0,0.0
2019-01-23 02:00,175,-3.0,0.0
2019-01-23 03:00,183,0.0,0.0
2019-01-23 04:00,154,-4.0,0.0
2019-01-23 05:00,151,1.0,0.0
2019-01-23 06:00,144,2.0,0.0
2019-01-23 07:00,169,2.0,0.0
2019-01-23 08:00,197,4.0,0.0
2019-01-23 09:00,193,-1.0,1.0
2019-01-23 10:00,178,-1.0,0.0
2019-01-23 11:00,147,-2.0,1.0
2019-01-23 12:00,140,-4.0,0.0
2019-01-23 13:00,132,-1.0,1.0
2019-01-23 14:00,136,1.0,0.0
2019-01-23 15:00,157,4.0,0.0
2019-01-23 16:00,164,2.0,-1.0
2019-01-23 17:00,193,4.0,0.0
2019-01-23 18:00,216,2.0,0.0
2019-01-23 19:00,222,0.0,0.0
2019-01-23 20:00,216,0.0,0.0
2019-01-23 21:00,221,1.0,0.0
2019-01-23 22:00,238,0.0,0.0
2019-01-23 23:00,235,0.0,0.0
2019-01-24 00:00,228,0.0,0.0
2019-01-24 01:00,197,0.0,0.0
2019-01-24 02:00,155,1.0,0.0
2019-01-24 03:00,164,1.0,0.0
2019-01-24 04:00,164,0.0,0.0
2019-01-24 05:00,164,0.0,0.0
2019-01-24 06:00,154,-1.0,0.0
2019-01-24 07:00,160,1.0,0.0
2019-01-24 08:00,200,1.0,0.0
2019-01-24 09:00,172,-2.0,0.0
2019-01-24 10:00,182,-1.0,0.0
2019-01-24 11:00,177,-1.0,1.0
2019-01-24 12:00,160,2.0,0.0
2019-01-24 13:00,152,0.0,0.0
2019-01-24 14:00,148,1.0,0.0
2019-01-24 15:00,153,0.0,0.0
2019-01-24 16:00,145,1.0,0.0
2019-01-24 17:00,172,2.0,0.0
2019-01-24 18:00,199,1.0,0.0
2019-01-24 19:00,211,0.0,0.0
2019-01-24 20:00,217,1.0,0.0
2019-01-24 21:00,192,0.0,0.0
2019-01-24 22:00,163,1.0,0.0
2019-01-24 23:00,218,-1.0,0.0
2019-01-25 00:00,234,1.0,-1.0
2019-01-25 01:00,234,0.0,0.0
2019-01-25 02:00,238,0.0,0.0
2019-01-25 03:00,239,0.0,0.0
2019-01-25 04:00,252,0.0,0.0
2019-01-25 06:00,251,1.0,0.0
2019-01-25 07:00,239,0.0,0.0
2019-01-25 08:00,233,0.0,0.0
2019-01-25 09:00,236,0.0,0.0
2019-01-25 10:00,248,0.0,1.0
2019-01-25 11:00,244,-1.0,0.0
2019-01-26 08:00,158,0.0,0.0
2019-01-26 09:00,159,0.0,0.0
2019-01-26 22:00,198,-3.0,0.0
2019-01-28 08:00,151,1.0,1.0
2019-01-28 09:00,134,0.0,0.0
2019-01-28 10:00,150,-5.0,0.0
2019-01-28 11:00,105,-5.0,1.0
